0,Binary,Title,Url,Date,Division,Notice
1434,0,외국(글로벌)기업_취업준비반(WFC)_모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=f7ddadef1b3eabcbeed3ef59ea12791e,20.03.03,취창업,공지사항
1435,0,2019학년도 후기(2020년 8월) 졸업예정자 학점포기 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=4e5ac4d76ec0b166658cbebbd0385b63,20.03.03,학사,공지사항
1436,0,2020-1학기 인정학점취득 신청서 접수 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=baeceecb4d923128daba72092f51c25a,20.03.02,학사,공지사항
1437,0,[채플]2020-1학기 채플 감축 운영 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=45111918f105c52655f75085e51ed848,20.03.02,학사,공지사항
1438,0,★진로취창업센터 행정실 이전 안내★,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=0b03c5df6a5f49426a5f46a8848c3d5d,20.03.02,취창업,공지사항
1439,1,(CTL★)2020-1학기 'CTL 학습서포터즈' 접수 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=eb8584f92af55005480e1c5b157c1b2a,20.03.02,학습/상담,공지사항
1440,0,3월 1주차 진로취창업센터 Cheer-up(취업) 정보,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=48c6385f6caeef60ba6f21abf8da9eb3,20.03.02,취창업,공지사항
1441,0,[교직]2020-1학기 교육봉사활동 확인서 제출 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=98dfe6e0ebc76e5d3e1e7a58684c0276,20.02.28,학사,공지사항
1442,0,“코로나19” 감염증으로 인한 출석인정· 등교 불가로 인한 휴학 및 학습지원 기준등 적용 종합 지원 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=3696b08eedf141e1b6ed35f9d931ede9,20.02.28,학사,공지사항
1443,0,[교직]2020-1학기 교육봉사활동 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=465eb1781c7de49a792659ba51806ec4,20.02.28,학사,공지사항
1444,0,2020-1학기 실전미래직업전략창직 선발안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=aca2e335f6125713d21f1ce017a9729d,20.02.27,취창업,공지사항
1445,0,2020-1학기 학부/대학원 재학생 추가1차 등록기간 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=ea4a8117a85a03e833790600d5966b97,20.02.27,학사,공지사항
1446,0,2020-1학기 강사 4차 공개초빙,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=6d0b3866b980a2c3f07b5e97d4d2cdfd,20.02.27,학사,공지사항
1447,0,2020-1학기 채플 감축 운영 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=5a9670c51b7e239af5542f24359155ec,20.02.27,학사,공지사항
1448,0,2020-1학기 기초교양 수준별 반편성에 따른 강좌 변경 내역,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=abded4983366d7baa14cafabc0be93b1,20.02.26,학사,공지사항
1449,0,중앙도서관 휴관 안내('코로나19' 확산 방지를 위한),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=da5c8fb4521fff71b853a0dbb25535ea,20.02.26,학습/상담,공지사항
1450,0,2020학년도 KNU 신·편입생 고고고 책자 배포,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=46bf4e30b5f0119cb224ebd152d23f8f,20.02.25,학사,공지사항
1451,0,2020-1학기 추가 2차 재입학 허가자 발표 및 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=d1d1140ebe9afb64b3cd7a2b1964c49f,20.02.24,학사,공지사항
1452,0,2월 5주차 진로취창업센터 Cheer-up(취업) 정보,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=77da93cd43d6ec9fd4e7f21cf17e838b,20.02.24,취창업,공지사항
1453,0,2020학년도 신입생 기초교양 수준별 반편성 및 직권수강신청 시행 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=f3a2ca0ebc2ac8d16e701a9d44f94c52,20.02.24,학사,공지사항
1454,0,신·편입생 온라인 고고고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=c3039dfaf12ba53e2879cc886e312d2b,20.02.21,학사,공지사항
1455,0,2020학년도 신·편입생 학사제도 및 수강 신청 지원을 위한 자료 배부,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=aa02371d8c07d0c1bcc6828a36ecdc52,20.02.21,학사,공지사항
1456,0,보육실습 오리엔테이션 일정 변경 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=953830392e479133a1ada84bb2fb5403,20.02.21,학사,공지사항
1457,0,2020-1학기 특별계약교원 4차 공개초빙,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=04447746fe0cdebd00350d5b9fcd91dd,20.02.21,학사,공지사항
1458,0,2020-1학기 강사 3차 공개초빙,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=06545c87908e5d4caedd058795d1f3f3,20.02.21,학사,공지사항
1459,0,"2020-1학기 1차 합반, 폐강 교과목 안내 및 수강 변경 방법 안내",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=57c3a5fa007865d6f5e4efac65e0cb56,20.02.19,학사,공지사항
1460,0,[교육환류] 참인재 학생모니터링단 참(True)견(見) 수습단원 활동 보고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=9ed68b0592cacc74c150103e40679186,20.02.18,학습/상담,공지사항
1461,0,[강남대학교 직원채용]2020학년도 상반기 직원공개채용,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=85af711e7fff079af2750767a784ba67,20.02.17,학사,공지사항
1462,0,2월 4주차 진로취창업센터 Cheer-up(취업) 정보,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=eac11a7a96802e2a3aab8168852c0cbe,20.02.17,취창업,공지사항
1463,0,신종 코로나바이러스 확산 예방을 위한 “자기주도적 가정학습” 참여 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=8668b71e740b90d6bb2c0eab3d543f45,20.02.14,학사,공지사항
1464,0,2020-1학기 강사 2차 추가 공개초빙,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=1f722ac5f391b215c4ea6409d571f396,20.02.14,학사,공지사항
1465,0,2020-1학기 성공취업전략 교과목(재무세무 과정) 추가신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=0d789c9095efc45a31e20130157095d3,20.02.14,취창업,공지사항
1466,0,2019학년도 강남대학교회 희망장학금 장학생 선발 명단 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=83556dd657049ce57d91eb547d37fec2,20.02.14,장학,공지사항
1467,0,2020학년도 1학기 학사일정 변경 사항 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=af1807402a92d2b790a7f1afaa9b3321,20.02.14,학사,공지사항
1468,0,2020-1학기 특별계약교원(초빙) 3차 공개초빙,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=0378b1525de2683d128e18be31f4d652,20.02.14,학사,공지사항
1469,0,<취업>이트너스 채용연계형 인턴채용 추천,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=6630ae0170ef6008909df5f606d4b8ba,20.02.13,취창업,공지사항
1470,0,2020-1학기 재입학 2차 추가 접수 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=51bfa6d44ef949091252787ee3d9380e,20.02.13,학사,공지사항
1471,0,2020-1학 추가 재입학 허가자 발표 및 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=8eace6914acb3aee308c9ba11f1a5fa5,20.02.13,학사,공지사항
1472,0,<긴급>인사담당자 특별채용 추천,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=3471fef276dbb191285b3789c81621a8,20.02.12,취창업,공지사항
1473,0,2019학년도 전기(2020년 2월) 졸업자 학점포기 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=f05f300eca6445c2483babcc86def1bd,20.02.11,학사,공지사항
1474,0,(◆현장실습)2020-1학기 ICT 학점연계 프로젝트 인턴십 2차 신청 기간 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=a8ebd21fd5cc716f4aac7439fb964c49,20.02.11,취창업,공지사항
1475,0,[국가근로_희망근로기관 신청] 2020-1학기 국가 교육근로장학사업 희망근로기관 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=8f4a6ff83145f73c2bb7b2d28a64d944,20.02.11,장학,공지사항
1476,0,2020-1학기 국가장학금I유형 및 강남사랑장학금2 학비감면 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=af7ef33c6d6b0e252b4def152975546e,20.02.10,장학,공지사항
1477,0,2020-1학기 강사 2차 공개초빙,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=e38d65a9d03d5a5d40a5e0f6b16e4ce7,20.02.10,학사,공지사항
1478,0,2월 3주차 진로취창업센터 Cheer-up(취업) 정보,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=d772be4d2063cd8e75997e3b3db1b9bc,20.02.10,취창업,공지사항
1479,0,"2020-1학기 특별계약교원(겸임, 특임) 2차 공개초빙",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=0226364b5527b14a5efc5883229720d3,20.02.07,학사,공지사항
1480,0,[창의융합교육센터] 2019학년도 전기 졸업대상자 창의융합인재 2단계 목표달성 장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=25f7d56d19c2d5512d272fd583be2559,20.02.06,학사,공지사항
1481,0,(◆현장실습)(기업추가선발)2020-1학기 실습학기제 현장실습 학생 참여 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=a424db52a47671081ff4c19284d842bd,20.02.06,취창업,공지사항
1482,0,2020학년도 신·편입생 입학전 사전 교육 프로그램 행사 취소 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=a3773fd1ac02f7a3927e5016dd413b5a,20.02.06,학사,공지사항
1483,0,2020-1학기 일반휴학/입대휴학 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=5dc8d30c717086f2f46cde2c15353bc1,20.02.06,학사,공지사항
1484,0,2019학년도 전기 학위수여식 행사 취소 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=54bb77107c7c92a30e6daab3d8c17daf,20.02.06,학사,공지사항
1485,0,신종 코로나바이러스 관련 2020.02월 학사일정 운영 대응 방안 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=65902d4e74f2c090ba5235222d403c0e,20.02.06,학사,공지사항
1486,0,2020-1학기 '노동인권의이해' 신규개설 과목 공지,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=9442d6915f2ad7670ef66bdb356be801,20.02.06,학사,공지사항
1487,0,2020학년도 1학기 전임교원 초빙(2차) 추가 공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=2d71257da71df88e14c64503367b4424,20.02.05,학사,공지사항
1488,0,2019-2학기 KNU 드림마일리지 장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=d92715447fadb9cc742f9871793a4c05,20.02.05,학습/상담,공지사항
1489,0,[농어촌학자금대출} 2020년 1학기 신입생군 농촌출신대학생 학자금융자 신청(2차) 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=f684fb84c04b08ea8be7a4a082924e67,20.02.05,장학,공지사항
1490,0,[교육환류] 2019-2학기 교육환경개선피드백시스템 운영 현황 및 개선사항 알림,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=7ffc6eadfd5f34a4305d35c16e5927f9,20.02.05,학습/상담,공지사항
1491,0,2020-1학기 자동 수강신청 추가 이관 및 강좌별 수강 가능인원 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=1fa6f52fb4ab7af91f07d44f2c572125,20.02.05,학사,공지사항
1492,0,[교육환류] 2019학년도 재학생 교육만족도 조사 결과 요약 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=f432126a1d1cfa5b8f0a83166e2bd4f5,20.02.05,학습/상담,공지사항
1493,0,(◆창업) 2020학년도 1학기 창업휴학 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=742a320a03c95dcbda87881d2a77ca32,20.02.05,취창업,공지사항
1494,0,(◆창업) 2020학년도 1학기 창업대체학점 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=2a0db682322788192dbd0ef108003c0f,20.02.05,취창업,공지사항
1495,0,2020-1학기 재입학 추가 접수 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=9ca8e6486e1c2dec44cb12fd288810ee,20.02.03,학사,공지사항
1496,0,2020-1학기 재입학 허가자 발표 및 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=1b07d36e152d4650bd83d2d2f8dc50c5,20.02.03,학사,공지사항
1497,0,2월 1주차 진로취창업센터 Cheer-up(취업) 정보,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=6043ebac123b26632eec976b1ee1b211,20.02.03,취창업,공지사항
1498,0,[국가장학금_신청] 2020-1학기 한국장학재단 국가장학금 2차 신청 기간 연장[~3/23(월)까지],https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=d71e48f8981d2ea6e73aca6b58ff567c,20.01.31,장학,공지사항
1499,0,2019학년도 성적 Honours 장학금 및 성적 향상 우수 장학금 선발 결과 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=ae22e5bf174bdb1f449563ac0d028112,20.01.31,학습/상담,공지사항
1500,0,2019학년도 DREAM UP 장학금 선발 결과 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=94bfa795a1f098f97bff1d75e559e4be,20.01.31,학습/상담,공지사항
1501,0,2020-1학기 실전미래직업전략창직 교과목 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=c459d6cb94716b80fc22076e317a238d,20.01.31,취창업,공지사항
1502,0,(◆취업)취포탈출 프로그램 취소 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=68c60f3b80336ae7415a9fc43fb1bcf8,20.01.31,취창업,공지사항
1503,0,2020-1학기 자동수강신청 조회 및 강좌별 수강 가능인원 조회 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=5955fd0c417203a9904fe66e116b3177,20.01.31,학사,공지사항
1504,0,(교외_신청) 2020년도 1학기 푸른등대 기부장학사업 신규장학생 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=6756bf36802e9f4fa81360e0ef42afb0,20.01.30,장학,공지사항
1505,0,(◆현장실습)(기업추가모집)2020-1학기 실습학기제 현장실습 기업 참여 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=5cee2ffc83159efed3ffbc44eedd42ea,20.01.30,취창업,공지사항
1506,0,[교육환류] 참인재 학생모니터링단 참(True)견(見) 2019-12월 활동 보고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=413c401fe560090a91bbf05802f8555b,20.01.30,학습/상담,공지사항
